Structure_ID,Latitude,Longitude,HWB_Class,Year_Built,Design_Era,Num_Spans,Sa_1s_g,PGA_g,Observed_DS,Obs_DR,Obs_Repair_Category,Obs_Repair_Action,Obs_Priority,RF_DS,RF_DR,RF_P_None,RF_P_Slight,RF_P_Moderate,RF_P_Extensive,RF_P_Complete,RF_Repair_Category,RF_Repair_Action,RF_Priority,MLP_DS,MLP_DR,MLP_P_None,MLP_P_Slight,MLP_P_Moderate,MLP_P_Extensive,MLP_P_Complete,MLP_Repair_Category,MLP_Repair_Action,MLP_Priority,RF_Correct,MLP_Correct,Obs_Color,RF_Color,MLP_Color,Is_Damaged_Obs,Is_Damaged_RF,Is_Damaged_MLP
53 1747,34.155,-118.26,HWB5,1968,conventional,1,0.3072,0.3232,none,0.0,Safe,No action needed,0,none,0.0,0.7428397028563216,0.22173553049785386,0.031802422432666004,0.0004297696524086312,0.0031925745607498347,Safe,No action needed,0,none,0.0,0.9998876656988298,0.0001122655310679182,6.877010222938589e-08,3.027486255086932e-21,4.1842513920581254e-18,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1804,33.97,-118.1216667,HWB5,1982,seismic,1,0.1433,0.1593,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,7.904268529414918e-20,6.16056695310417e-20,1.418894685665459e-44,2.373188071232361e-41,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1870,34.02,-118.185,HWB5,1967,conventional,1,0.2103,0.2525,none,0.0,Safe,No action needed,0,none,0.0,0.7842568379186012,0.20397756260736247,0.01176559947403627,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999998574886312,1.4249811417704577e-07,1.3254718231488796e-11,9.071358370011411e-27,5.449014986644866e-22,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 1896,34.31166667,-118.4333333,HWB5,1969,conventional,1,0.9298,0.7526,none,0.0,Safe,No action needed,0,moderate,0.08,0.23221381319542403,0.12601826799723645,0.5249044771905995,0.020738665573169945,0.09612477604357,Needs Repair,Plan repair — 6 months,2,moderate,0.08,0.4376507124044321,0.0002599752344429486,0.5620892857541915,5.734714711039274e-12,2.6601198732347067e-08,Needs Repair,Plan repair — 6 months,2,0,0,green,orange,orange,0,1,1
53 1897,34.30166667,-118.42,HWB5,1969,conventional,1,0.7886,0.6854,none,0.0,Safe,No action needed,0,moderate,0.08,0.2499807730677433,0.1953154205724573,0.452228677627743,0.019736368541423847,0.08273876019063253,Needs Repair,Plan repair — 6 months,2,none,0.0,0.8734612122479851,0.00199276168760295,0.12454602532817753,8.330330081623727e-12,7.27903866800219e-10,Safe,No action needed,0,0,1,green,orange,green,0,1,0
53 1925,34.32,-118.4416667,HWB5,1969,conventional,1,0.9887,0.7679,moderate,0.08,Needs Repair,Plan repair — 6 months,2,moderate,0.08,0.1805249467545591,0.10987374226593995,0.5495266030239769,0.03782855259211738,0.12224615536340673,Needs Repair,Plan repair — 6 months,2,moderate,0.08,0.23468213822170858,5.313874119248205e-05,0.7652646891785265,6.509520454309142e-12,3.3852062839723884e-08,Needs Repair,Plan repair — 6 months,2,1,1,orange,orange,orange,1,1,1
53 1943,34.14833333,-118.0366667,HWB5,1971,conventional,1,0.1351,0.1579,none,0.0,Safe,No action needed,0,none,0.0,0.9921254995837429,0.0060706567574831906,0.0018038436587739229,0.0,0.0,Safe,No action needed,0,none,0.0,0.999999999999901,9.870878293473739e-14,2.3507559859910996e-16,2.624892084405448e-36,1.2495545781623353e-30,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 2018,34.12833333,-118.2283333,HWB5,1976,seismic,1,0.2073,0.2637,none,0.0,Safe,No action needed,0,none,0.0,0.9484282207252472,0.03857367060548466,0.011264551936100896,0.0017335567331670824,0.0,Safe,No action needed,0,none,0.0,0.9999999398130367,5.9568426854941645e-08,6.185365838699854e-10,1.1492763150985527e-29,1.132235140740198e-30,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 2033,34.53666667,-118.0333333,HWB1,1967,conventional,1,0.1653,0.1229,slight,0.03,Needs Repair,Schedule inspection,1,slight,0.03,0.30826775948647667,0.690977421925852,0.0007548185876712331,0.0,0.0,Needs Repair,Schedule inspection,1,slight,0.03,0.012357498808534083,0.9875635342546537,7.896693681233512e-05,9.845148086744712e-17,4.6242137496065775e-25,Needs Repair,Schedule inspection,1,1,1,blue,blue,blue,1,1,1
53 2085,34.04,-118.0466667,HWB5,1967,conventional,1,0.1713,0.1481,none,0.0,Safe,No action needed,0,none,0.0,0.96021265173808,0.03239943143586834,0.007387916826051658,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999996667,3.328485581951448e-13,4.769886080270385e-16,9.727947302135149e-34,2.2900009821464605e-28,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 2190,34.21,-118.215,HWB5,1972,conventional,1,0.1309,0.2644,none,0.0,Safe,No action needed,0,none,0.0,0.9165002970127502,0.07583914666905243,0.007660556318197391,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999987612340766,1.238572098597949e-06,1.9382470049119524e-10,1.1102746728299987e-27,5.291069025431922e-24,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 2232,34.19666667,-118.1833333,HWB5,1974,conventional,1,0.1261,0.2241,none,0.0,Safe,No action needed,0,none,0.0,0.9630405688051298,0.030917002957128292,0.006042428237741847,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999956209171,4.377646572777872e-09,1.4362344304529117e-12,1.9578847324509897e-31,7.707992811917384e-27,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 2309,34.215,-118.23,HWB5,1972,conventional,1,0.1573,0.2868,none,0.0,Safe,No action needed,0,none,0.0,0.9322911833202997,0.06004826036150293,0.007660556318197391,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999928873896822,7.111778641930074e-06,8.316758626796094e-10,2.1215177375150334e-26,5.337773803242969e-23,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 2311,34.21333333,-118.2266667,HWB5,1972,conventional,1,0.1573,0.2868,none,0.0,Safe,No action needed,0,none,0.0,0.9364499045766093,0.055889539105193335,0.007660556318197391,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999946135972595,5.385739882397448e-06,6.628579476348879e-10,1.5365276697735962e-26,4.5129313649793593e-23,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 2392,34.15,-118.1366667,HWB8,1976,seismic,1,0.1236,0.1782,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,1.5159987762022753e-18,9.454798941814931e-19,8.588710891229271e-45,9.756146776677528e-43,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 2506,33.95333333,-118.105,HWB5,1972,conventional,1,0.1245,0.1446,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999998714,1.2850178570843676e-13,5.5509089228321575e-17,2.858470224957301e-36,8.659974510723166e-30,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 2511,34.27,-118.5266667,HWB5,1980,seismic,1,0.9913,0.8485,none,0.0,Safe,No action needed,0,none,0.0,0.5004889334318222,0.03247881704860019,0.29307437974526507,0.12121946631382881,0.05273840346048342,Safe,No action needed,0,moderate,0.08,0.32674902382014515,1.0396152323145663e-08,0.6732508967839905,6.89997118452336e-08,1.207488291429188e-17,Needs Repair,Plan repair — 6 months,2,1,0,green,green,orange,0,0,1
53 2535,34.07166667,-118.1033333,HWB5,1972,conventional,1,0.1484,0.1792,none,0.0,Safe,No action needed,0,none,0.0,0.9937774541888281,0.00441870215239797,0.0018038436587739229,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999966316,3.3654549158769955e-12,2.798706165921911e-15,6.150149195700462e-34,2.440431015673414e-28,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 2578,34.01166667,-118.4966667,HWB5,1979,seismic,1,0.3247,0.4947,none,0.0,Safe,No action needed,0,none,0.0,0.8614384433204687,0.09961560524026879,0.0335749659248423,0.0016377777087060049,0.0037332078057144614,Safe,No action needed,0,none,0.0,0.9970398572103012,0.002933033230452424,2.7109559246365804e-05,1.237223994940217e-22,6.990138345732918e-24,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 2579,34.02,-118.505,HWB5,1979,seismic,1,0.3247,0.4947,none,0.0,Safe,No action needed,0,none,0.0,0.8611302289288817,0.10014007916784888,0.033358706388849205,0.0016377777087060049,0.0037332078057144614,Safe,No action needed,0,none,0.0,0.9909110085130823,0.009024032064503905,6.495942241383899e-05,3.164913774986148e-22,1.0431985200362388e-23,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 2602,34.02166667,-118.5066667,HWB5,1979,seismic,1,0.3247,0.4947,none,0.0,Safe,No action needed,0,none,0.0,0.8561302289288817,0.10514007916784887,0.033358706388849205,0.0016377777087060049,0.0037332078057144614,Safe,No action needed,0,none,0.0,0.988628241769148,0.011294467864429496,7.729036642239271e-05,3.8176932853258016e-22,1.129337254218646e-23,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 2635,34.07166667,-118.0466667,HWB5,1955,conventional,1,0.1549,0.157,none,0.0,Safe,No action needed,0,none,0.0,0.9951630789302023,0.004030767558164818,0.0008061535116329636,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999996350628,3.627471725493594e-10,2.1899202705518546e-12,3.329440531139778e-27,1.4366917766098664e-24,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 2638,34.055,-118.2083333,HWB5,1974,conventional,1,0.2088,0.292,none,0.0,Safe,No action needed,0,none,0.0,0.7804388257435864,0.20419278921831566,0.015222244988038178,0.0,0.00014614005006011155,Safe,No action needed,0,none,0.0,0.9999999990975492,9.019900881698328e-10,4.607674442972352e-13,4.353455278520822e-30,8.897686885675968e-25,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 2639,34.06166667,-118.1666667,HWB5,1974,conventional,1,0.1668,0.2206,none,0.0,Safe,No action needed,0,none,0.0,0.9135555472837616,0.08368187453195007,0.0027625781842883627,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999170368,8.292572287480676e-11,3.760374648851602e-14,2.804492469044868e-32,6.180447797928145e-27,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 2731,33.84,-118.2066667,HWB5,1990,seismic,1,0.1124,0.096,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,1.2356289388730389e-23,1.1296572011180385e-23,1.8929673806830018e-52,6.17940728900719e-47,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 2736,33.83,-118.1416667,HWB5,1989,seismic,1,0.1075,0.1045,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,7.10351380657502e-26,2.0013200514430027e-25,5.1545522471348653e-54,3.074260500564237e-48,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 2765,33.96,-118.24,HWB5,1987,seismic,1,0.1754,0.188,none,0.0,Safe,No action needed,0,none,0.0,0.999550142571134,0.0004498574288661043,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,1.0187893801167526e-16,7.962134367824719e-18,1.0078432304986975e-43,4.9405075589412854e-40,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 2766,33.96,-118.24,HWB5,1987,seismic,1,0.1754,0.188,none,0.0,Safe,No action needed,0,none,0.0,0.999550142571134,0.0004498574288661043,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,1.0187893801167526e-16,7.962134367824719e-18,1.0078432304986975e-43,4.9405075589412854e-40,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0046,34.12666667,-118.2616667,HWB5,1999,seismic,1,0.3398,0.3232,none,0.0,Safe,No action needed,0,none,0.0,0.8933912380054807,0.08049697479199097,0.024256945486453994,0.0018548417160743236,0.0,Safe,No action needed,0,none,0.0,1.0,2.8929256749519445e-19,7.918749575485664e-20,8.270051120622338e-50,2.6780643008788066e-45,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0094,34.06833333,-118.1483333,HWB5,1952,conventional,1,0.1561,0.1826,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999986081463824,1.371001052910535e-06,2.0852564591536475e-08,4.98525065695015e-22,6.092545073795124e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0097,34.07166667,-118.125,HWB5,1953,conventional,1,0.1476,0.1779,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999994533300274,5.416764631887323e-07,4.993509605998365e-09,6.784573864272329e-23,2.060268381643038e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0099,34.07166667,-118.1066667,HWB5,1953,conventional,1,0.1484,0.1792,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999998399263158,1.588794706818665e-07,1.1942137038786717e-09,1.3902963657672173e-23,7.060973626750769e-22,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0100,34.07166667,-118.0983333,HWB5,1953,conventional,1,0.1484,0.1792,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999159891533,8.34059058639854e-08,6.04940972922783e-10,6.20380162434615e-24,3.9250113674554356e-22,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0108,34.01,-118.165,HWB5,1926,conventional,1,0.1674,0.2327,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,4.474733662276595e-19,2.192820445238286e-17,1.0474502588687802e-38,7.082174051775482e-43,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0124,34.07166667,-118.0516667,HWB5,1956,conventional,1,0.1549,0.157,none,0.0,Safe,No action needed,0,none,0.0,0.9883447921821876,0.01059825311221014,0.001056954705602235,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999994168918,5.808872831914919e-10,2.2208024565313185e-12,2.8278811836649157e-27,1.940830646053523e-24,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0131,34.05666667,-118.2333333,HWB5,1937,conventional,1,0.2534,0.2521,none,0.0,Safe,No action needed,0,none,0.0,0.9684409909513207,0.02783349781905467,0.003725511229624499,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999723652,4.2894939350549975e-12,2.3345395010716613e-11,4.5541507575768395e-27,6.746974315297702e-31,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0154,33.98833333,-118.1366667,HWB5,1925,conventional,1,0.1286,0.1683,none,0.0,Safe,No action needed,0,none,0.0,0.995,0.005,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,6.726160346952822e-23,1.1243467080377232e-19,6.081290446096875e-42,1.9583502086917835e-45,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0192,33.97833333,-118.1083333,HWB5,1958,conventional,1,0.1552,0.1668,none,0.0,Safe,No action needed,0,none,0.0,0.9973826332509708,0.0026173667490292972,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999987243942,1.2752655110266578e-09,3.403643438304934e-13,9.13107751257196e-28,1.3821384801621428e-23,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0193,34.06333333,-118.015,HWB5,1933,conventional,1,0.1349,0.1384,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,1.0,3.861058755733798e-19,9.719984805362498e-17,2.0910017583255956e-34,5.874222364670964e-37,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0253,34.00166667,-118.17,HWB5,1936,conventional,1,0.182,0.2246,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.999999999999948,6.3870261738838674e-15,4.553068289808201e-14,4.957081476751338e-31,5.722043319558357e-32,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0295,33.90166667,-118.3783333,HWB5,1964,conventional,1,0.1543,0.1717,none,0.0,Safe,No action needed,0,none,0.0,0.8368314044549967,0.10582492048305735,0.03211389583662738,0.017382729002777483,0.007847050222541046,Safe,No action needed,0,none,0.0,0.9998962024245015,0.00010379551030830407,2.0651901892937526e-09,1.2898410249753523e-25,4.28364639448682e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0307,34.21166667,-118.4483333,HWB5,1966,conventional,1,0.6457,0.5533,none,0.0,Safe,No action needed,0,none,0.0,0.4165508589239743,0.2750303170878687,0.1760298390441296,0.03472069465013453,0.09766829029389285,Safe,No action needed,0,none,0.0,0.9695485439200623,0.0007014437902942335,0.02975001227657979,3.670905000579902e-12,9.392650786911648e-12,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0312,34.14833333,-118.0483333,HWB5,1971,conventional,1,0.1315,0.1594,none,0.0,Safe,No action needed,0,none,0.0,0.9956852691468729,0.002510887194353089,0.0018038436587739229,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999997413,2.5817175493069464e-13,5.259218634582065e-16,8.416444872722897e-36,3.344720970598389e-30,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0314,34.14833333,-118.0816667,HWB5,1972,conventional,1,0.1392,0.1811,none,0.0,Safe,No action needed,0,none,0.0,0.9956852691468729,0.002510887194353089,0.0018038436587739229,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999977491,2.247928670749932e-12,2.9959769232110066e-15,1.1528479259458624e-34,3.383559699980689e-29,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0318,34.07166667,-118.1316667,HWB5,1953,conventional,1,0.1476,0.1779,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999991802581084,8.116579914309772e-07,8.083900317946747e-09,1.167855819364173e-22,2.975882938843547e-21,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0324,34.55166667,-118.1133333,HWB5,1967,conventional,1,0.1437,0.1069,none,0.0,Safe,No action needed,0,none,0.0,0.9243707356001408,0.0635597695631301,0.012069494836728999,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999994634836,4.034626008065161e-10,1.33053774127693e-10,8.390507719859517e-34,9.728138092868458e-36,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0359,34.15333333,-118.12,HWB5,1972,conventional,1,0.1289,0.1815,none,0.0,Safe,No action needed,0,none,0.0,0.997347568314444,0.0006012812195913077,0.0020511504659646643,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999550981,4.486147466510186e-11,4.0337530311214795e-14,4.249551590303762e-33,5.150125162438509e-28,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0360,34.15333333,-118.1166667,HWB5,1972,conventional,1,0.1289,0.1815,none,0.0,Safe,No action needed,0,none,0.0,0.997347568314444,0.0006012812195913077,0.0020511504659646643,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999648956,3.5071612827714436e-11,3.265403301085013e-14,3.090519230707958e-33,4.044328876660128e-28,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0362,34.15333333,-118.105,HWB5,1976,seismic,1,0.1318,0.1823,none,0.0,Safe,No action needed,0,none,0.0,0.9926885910224439,0.005577852244389028,0.0,0.0017335567331670824,0.0,Safe,No action needed,0,none,0.0,0.999999999999992,5.137405585205172e-15,2.846541602372254e-15,1.0581725727636386e-37,6.150905500697571e-37,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0364,34.15,-118.095,HWB5,1976,seismic,1,0.1318,0.1823,none,0.0,Safe,No action needed,0,none,0.0,0.9926885910224439,0.005577852244389028,0.0,0.0017335567331670824,0.0,Safe,No action needed,0,none,0.0,0.9999999999999978,1.2826661841445934e-15,9.924148776074458e-16,3.078298148560884e-38,2.4999896393701018e-37,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0366,34.14833333,-118.0883333,HWB5,1976,seismic,1,0.1392,0.1811,none,0.0,Safe,No action needed,0,none,0.0,0.9926885910224439,0.005577852244389028,0.0,0.0017335567331670824,0.0,Safe,No action needed,0,none,0.0,0.9999999999999991,4.2482719175073016e-16,4.509349652587381e-16,1.439027265045146e-38,1.3480240070520359e-37,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0404,33.83166667,-118.135,HWB5,1956,conventional,1,0.1347,0.1178,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999999942,5.878085528855089e-15,1.7642787272541255e-18,2.868810006296572e-34,8.517416038674333e-29,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0418,34.005,-118.0866667,HWB5,1972,conventional,1,0.1735,0.1657,none,0.0,Safe,No action needed,0,none,0.0,0.9875534497579029,0.01094052202693935,0.0015060282151577098,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999998599,1.4004257743055535e-13,9.70774091396269e-17,1.3487630822707568e-35,2.315860216699029e-29,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0420,34.07666667,-118.0416667,HWB5,1973,conventional,1,0.1482,0.1581,none,0.0,Safe,No action needed,0,none,0.0,0.9837774541888281,0.00941870215239797,0.006803843658773923,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999999882,1.1804962097701126e-14,1.996306193500417e-17,1.3864447166492861e-37,2.33708534024374e-31,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0457,33.83666667,-118.215,HWB5,1954,conventional,1,0.1277,0.1046,none,0.0,Safe,No action needed,0,none,0.0,1.0,0.0,0.0,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999981863,1.8133781612655006e-12,2.8399103606466153e-16,7.369527458989478e-32,4.819232032540605e-27,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0472,33.94166667,-118.06,HWB5,1952,conventional,1,0.107,0.1263,none,0.0,Safe,No action needed,0,none,0.0,0.995,0.0,0.005,0.0,0.0,Safe,No action needed,0,none,0.0,0.9999999999998437,1.559224344035162e-13,4.0878703911734804e-16,5.348298981912828e-31,5.0499009562700116e-27,Safe,No action needed,0,1,1,green,green,green,0,0,0
53 0477,34.20333333,-118.4866667,HWB5,1958,conventional,1,0.7136,0.5993,none,0.0,Safe,No action needed,0,none,0.0,0.7343393569385016,0.11956897930751807,0.13096182151153232,0.0053683986121487275,0.0097614436302993,Safe,No action needed,0,none,0.0,0.9875920902975714,5.4414021569342976e-05,0.012353495649453575,3.139768971565637e-11,7.819398483039523e-15,Safe,No action needed,0,1,1,green,green,green,0,0,0
